UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,low_temp_diff_flag,high_torque_flag,high_tool_wear_flag,ml_risk_score,ml_predicted_failure,ml_risk_tier
4163,L51342,L,302.0,310.4,1591,29.8,105,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0002671209746145604,0,Low
4164,L51343,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0,8.399999999999977,1,0,0,0.002101958786189396,0,Low
4165,L51344,L,302.2,310.6,1346,47.5,109,1,0,1,0,0,0,8.400000000000034,1,1,0,0.9974465185324092,1,Critical
4166,M19025,M,302.2,310.5,1507,40.4,111,0,0,0,0,0,0,8.300000000000011,1,0,0,0.0020126679076063977,0,Low
4167,H33580,H,302.3,310.6,1525,48.7,114,0,0,0,0,0,0,8.300000000000011,1,1,0,0.05111442620518396,0,Low
4168,M19027,M,302.3,310.7,1559,33.9,119,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0020126679076063977,0,Low
4169,L51348,L,302.2,310.6,1632,30.5,122,0,0,0,0,0,0,8.400000000000034,1,0,0,0.00015338519158743878,0,Low
4170,L51349,L,302.1,310.5,1559,36.0,124,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0002671209746145604,0,Low
4171,M19030,M,302.2,310.6,1355,51.5,126,1,0,1,0,0,0,8.400000000000034,1,1,0,0.9940622176841976,1,Critical
4172,M19031,M,302.2,310.5,1832,23.7,129,0,0,0,0,0,0,8.300000000000011,1,0,0,0.0019498438455472506,0,Low
4173,L51352,L,302.2,310.6,1386,50.0,132,0,0,0,0,0,0,8.400000000000034,1,1,0,0.31023401501288644,0,Medium
4174,M19033,M,302.2,310.6,1346,49.2,134,1,0,1,0,0,0,8.400000000000034,1,1,0,0.9974938580637165,1,Critical
4175,L51354,L,302.3,310.7,1499,37.8,137,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00015338519158743878,0,Low
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00015338519158743878,0,Low
4177,M19036,M,302.3,310.7,1544,39.7,141,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0008221917171302071,0,Low
4178,L51357,L,302.5,310.9,1477,39.2,144,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00015338519158743878,0,Low
4179,L51358,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0013195490529638125,0,Low
4180,L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,8.5,1,0,0,0.9476621073130789,1,Critical
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,8.400000000000034,1,0,0,0.014344659778723363,0,Low
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,8.300000000000011,1,0,0,0.0015499232275527888,0,Low
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,8.300000000000011,1,1,0,0.9995247363587549,1,Critical
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,8.399999999999977,1,1,0,0.12459642278742412,0,Low
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,8.400000000000034,1,1,0,0.99814766256101,1,Critical
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,8.400000000000034,1,1,0,0.9980189228062359,1,Critical
4187,M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,8.400000000000034,1,0,1,0.009887768405648506,0,Low
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,8.5,1,0,1,0.006998879516759616,0,Low
4189,M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,8.5,1,0,1,0.006998879516759616,0,Low
4190,L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,8.5,1,0,1,0.008356486854887562,0,Low
4191,H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0,8.5,1,0,1,0.021477825045521537,0,Low
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,8.600000000000023,0,1,1,0.3567536815030287,0,Medium
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0,8.5,1,0,1,0.01977710724299232,0,Low
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,8.700000000000045,0,0,1,0.010195130369160034,0,Low
4195,L51374,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0,8.600000000000023,0,0,1,0.03505030519306556,0,Low
4196,L51375,L,302.5,311.0,1548,38.4,188,0,0,0,0,0,0,8.5,1,0,1,0.01063002475976875,0,Low
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0,8.5,1,0,1,0.008716760353075753,0,Low
4198,L51377,L,302.4,311.0,1573,36.5,193,0,0,0,0,0,0,8.600000000000023,0,0,1,0.02197528865731125,0,Low
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0,8.700000000000045,0,0,1,0.005115441690201584,0,Low
4200,M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0,8.600000000000023,0,0,1,0.011431193132586233,0,Low
4201,L51380,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0,8.600000000000023,0,0,1,0.023174073328267396,0,Low
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0,8.600000000000023,0,0,1,0.2061527122390229,0,Medium
4203,L51382,L,302.4,311.0,1555,40.6,205,0,0,0,0,0,0,8.600000000000023,0,0,1,0.454535972123036,0,Medium
4204,M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0,8.599999999999966,1,0,1,0.3911219518044052,0,Medium
4205,M19064,M,302.3,310.9,1523,43.2,210,0,0,0,0,0,0,8.599999999999966,1,0,1,0.2938825603605495,0,Medium
4206,L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,8.5,1,0,1,0.28037912523640646,0,Medium
4207,M19066,M,302.3,310.8,1721,28.4,215,0,0,0,0,0,0,8.5,1,0,1,0.43461116349997997,0,Medium
4208,M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0,8.599999999999966,1,0,1,0.8949764199758283,1,Critical
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,8.599999999999966,1,0,0,0.0019003083570446,0,Low
4210,M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0,8.600000000000023,0,1,0,0.17638679393503778,0,Low
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,8.699999999999989,0,0,0,0.0015723320603507423,0,Low
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,8.599999999999966,1,1,0,0.9986427655890564,1,Critical
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0,8.600000000000023,0,1,0,0.3150550058564163,0,Medium
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,8.599999999999966,1,0,0,4.1025641025641023e-05,0,Low
4215,L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0,8.700000000000045,0,0,0,0.004367941665170873,0,Low
4216,M19075,M,302.0,310.7,2157,17.8,17,0,0,0,0,0,0,8.699999999999989,0,0,0,0.027804617604459802,0,Low
4217,L51396,L,301.9,310.7,1370,50.3,20,0,0,0,0,0,0,8.800000000000011,0,1,0,0.09524180298003448,0,Low
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0,8.700000000000045,0,0,0,0.004480301215732671,0,Low
4219,M19078,M,302.0,310.6,1479,40.5,24,0,0,0,0,0,0,8.600000000000023,0,0,0,0.0029317302134512263,0,Low
4220,L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0,8.800000000000011,0,0,0,0.006026937116872551,0,Low
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0,8.700000000000045,0,1,0,0.5587613122339096,1,High
4222,L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0,8.700000000000045,0,0,0,0.004480301215732671,0,Low
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0,8.600000000000023,0,0,0,0.0029317302134512263,0,Low
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0,8.699999999999989,0,0,0,0.003090030347849863,0,Low
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,8.699999999999989,0,0,0,0.004330543800010152,0,Low
4226,L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0,8.599999999999966,1,1,0,0.9981576501144696,1,Critical
4227,L51406,L,302.1,310.8,1596,37.1,43,0,0,0,0,0,0,8.699999999999989,0,0,0,0.002331457780066769,0,Low
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0,8.600000000000023,0,1,0,0.06681515995106402,0,Low
4229,L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,8.600000000000023,0,0,0,0.006007240569500863,0,Low
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,8.600000000000023,0,0,0,0.04497160631034974,0,Low
4231,L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0,8.600000000000023,0,0,0,0.004527318190335358,0,Low
4232,L51411,L,302.2,310.8,1340,47.8,54,0,0,0,0,0,0,8.600000000000023,0,1,0,0.2165493556037203,0,Medium
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,8.699999999999989,0,0,0,0.002331457780066769,0,Low
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,8.699999999999989,0,1,0,0.08361562133512278,0,Low
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,8.699999999999989,0,0,0,0.002173157645668132,0,Low
4236,L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0,8.600000000000023,0,0,0,0.02568232062418501,0,Low
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0,8.699999999999989,0,0,0,0.002331457780066769,0,Low
4238,L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0,8.800000000000011,0,0,0,0.0035414216375680217,0,Low
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,8.699999999999989,0,0,0,0.0011612528837633702,0,Low
4240,L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,8.699999999999989,0,0,0,0.0026365036626547628,0,Low
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,8.700000000000045,0,0,0,0.0035151550732897613,0,Low
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,8.600000000000023,0,1,0,0.04093776931426133,0,Low
4243,L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0,8.600000000000023,0,1,0,0.052381925779802226,0,Low
4244,M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0,8.5,1,0,0,0.023831352566360403,0,Low
4245,L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0,8.5,1,0,0,0.00015338519158743878,0,Low
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,8.5,1,0,0,0.012937305476995377,0,Low
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00011235955056179774,0,Low
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,8.399999999999977,1,1,0,0.9987653149320003,1,Critical
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00011235955056179774,0,Low
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,8.399999999999977,1,1,0,0.9988174767120845,1,Critical
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00011235955056179774,0,Low
4252,H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0,8.399999999999977,1,1,0,0.9989368063748177,1,Critical
4253,H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0,8.399999999999977,1,1,0,0.0628630848170048,0,Low
4254,M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0,8.399999999999977,1,1,0,0.9987105445324255,1,Critical
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,8.399999999999977,1,1,0,0.998936976758622,1,Critical
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,8.5,1,1,0,0.2937574047434378,0,Medium
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,8.399999999999977,1,0,0,0.001971642266580757,0,Low
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0,8.399999999999977,1,0,0,0.001971642266580757,0,Low
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,8.400000000000034,1,1,0,0.9541816008568401,1,Critical
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0,8.5,1,0,0,0.00011235955056179774,0,Low
4261,H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0,8.400000000000034,1,0,0,0.07091477531983542,0,Low
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,8.400000000000034,1,0,0,0.0012680804410955247,0,Low
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0012680804410955247,0,Low
4264,L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0,8.399999999999977,1,0,0,0.00011235955056179774,0,Low
4265,M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0007811660761045661,0,Low
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,8.399999999999977,1,0,0,0.005375020809227171,0,Low
4267,L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0,8.400000000000034,1,0,0,0.007585423936147624,0,Low
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0,8.399999999999977,1,0,0,0.006718400760176023,0,Low
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,8.300000000000011,1,0,0,0.003197478064768201,0,Low
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,8.399999999999977,1,0,0,0.0009245411110532157,0,Low
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,8.299999999999955,1,1,0,0.9960588293419412,1,Critical
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,8.199999999999989,1,0,0,0.012434403782713639,0,Low
4273,L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0,8.300000000000011,1,0,0,0.0012071895024020145,0,Low
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,8.199999999999989,1,0,0,0.0008121815604914179,0,Low
4275,L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0,8.200000000000045,1,0,0,0.01041496987439397,0,Low
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,8.100000000000023,1,0,1,0.00410899102218883,0,Low
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,8.199999999999989,1,1,1,0.08652787959016153,0,Low
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,8.199999999999989,1,0,1,0.005334605784615186,0,Low
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,8.100000000000023,1,1,1,0.08073810349397585,0,Low
4280,L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0,8.100000000000023,1,0,1,0.9973400354660472,1,Critical
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,8.0,1,0,1,0.021187370490514182,0,Low
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,8.0,1,0,1,0.007554693199363336,0,Low
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,8.0,1,1,1,0.9977363117752562,1,Critical
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,8.099999999999966,1,1,1,0.8719885628231229,1,Critical
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,8.199999999999989,1,0,1,0.013229699197320387,0,Low
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0,8.199999999999989,1,1,1,0.9954288425400474,1,Critical
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,8.199999999999989,1,1,1,0.07597210310059241,0,Low
4288,M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0,8.199999999999989,1,0,1,0.007219529983074643,0,Low
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0,8.300000000000011,1,1,1,0.1709111672473601,0,Low
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,8.199999999999989,1,0,1,0.017748901164750454,0,Low
4291,L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,8.199999999999989,1,0,1,0.006657684848860459,0,Low
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0,8.199999999999989,1,0,1,0.10155014795938208,0,Low
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,8.300000000000011,1,0,1,0.9749068640105086,1,Critical
4294,L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0,8.199999999999989,1,0,1,0.46043724060672875,0,Medium
4295,M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0,8.400000000000034,1,0,1,0.3317469106113567,0,Medium
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,8.399999999999977,1,0,1,0.4130707333866121,0,Medium
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,8.399999999999977,1,0,1,0.6676884106784425,1,High
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0,8.399999999999977,1,0,1,0.4346275958313356,0,Medium
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,8.399999999999977,1,0,0,0.016011153382710617,0,Low
4300,L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0,8.400000000000034,1,1,0,0.0376297041547972,0,Low
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,8.400000000000034,1,0,0,0.002014644328900361,0,Low
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0,8.5,1,1,0,0.05018284716053366,0,Low
4303,L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0,8.400000000000034,1,0,0,0.48627046619172604,0,Medium
4304,L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0,8.5,1,1,0,0.07006583254893331,0,Low
4305,L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0,8.5,1,0,0,0.001738066462246114,0,Low
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,8.5,1,0,0,0.001738066462246114,0,Low
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,8.399999999999977,1,0,0,0.001738066462246114,0,Low
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,8.5,1,1,0,0.83182988348674,1,Critical
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,8.5,1,1,0,0.023191134574112763,0,Low
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,8.599999999999966,1,0,0,0.0020154686060814397,0,Low
4311,L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0,8.600000000000023,0,0,0,0.005501876819889378,0,Low
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,8.600000000000023,0,0,0,0.004497367409943957,0,Low
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0,8.600000000000023,0,0,0,0.02389652741753679,0,Low
4314,L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0,8.700000000000045,0,0,0,0.0076000698482078625,0,Low
4315,H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,8.700000000000045,0,0,0,0.0017628207101188472,0,Low
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,8.600000000000023,0,0,0,0.0011640340766106239,0,Low
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,8.600000000000023,0,0,0,0.0019089237917237108,0,Low
4318,M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,8.5,1,0,0,0.08136894111532818,0,Low
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,8.600000000000023,0,0,0,0.004510453327588689,0,Low
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,8.599999999999966,1,0,0,0.14039924907809026,0,Low
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,8.600000000000023,0,0,0,0.009262552079795957,0,Low
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,8.5,1,0,0,0.005945870631819518,0,Low
4323,M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,8.400000000000034,1,0,0,0.02212903640208772,0,Low
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,8.5,1,1,0,0.9992496406141923,1,Critical
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,8.5,1,0,0,0.018397107247662695,0,Low
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,8.599999999999966,1,1,0,0.33354806885385874,0,Medium
4327,L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,8.5,1,1,0,0.9992365212199062,1,Critical
4328,H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,8.400000000000034,1,0,0,0.004076980989160859,0,Low
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,8.5,1,1,0,0.9977947529824021,1,Critical
4330,L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,8.399999999999977,1,0,0,0.004021910246645212,0,Low
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,8.300000000000011,1,0,0,0.006257742897316858,0,Low
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,8.299999999999955,1,0,0,0.0052715907684042695,0,Low
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,8.199999999999989,1,0,0,0.007063963983636345,0,Low
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,8.199999999999989,1,0,0,0.004350773481223369,0,Low
4335,L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,8.199999999999989,1,0,0,0.010806469683755017,0,Low
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,8.199999999999989,1,0,0,0.0010323577136272736,0,Low
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,8.299999999999955,1,1,0,0.0428572396777723,0,Low
4338,L51517,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,8.299999999999955,1,0,0,0.017511202238412623,0,Low
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,8.299999999999955,1,0,0,0.0408031671731825,0,Low
4340,L51519,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,8.199999999999989,1,0,0,0.04220797396654806,0,Low
4341,M19200,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,8.199999999999989,1,0,0,0.005924360709950674,0,Low
4342,L51521,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0,8.100000000000023,1,0,0,0.08619324948774545,0,Low
4343,M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,8.100000000000023,1,1,0,0.9259481599437717,1,Critical
4344,L51523,L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,8.100000000000023,1,0,0,0.004350773481223369,0,Low
4345,H33758,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,8.099999999999966,1,1,0,0.04812667390262135,0,Low
4346,M19205,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0,8.0,1,0,0,0.004187038772628737,0,Low
4347,L51526,L,301.8,309.7,1598,30.4,124,0,0,0,0,0,0,7.899999999999977,1,0,0,0.007889494019943906,0,Low
4348,H33761,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0,7.900000000000034,1,0,0,0.01742124591460925,0,Low
4349,L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,7.900000000000034,1,0,0,0.02535996888352222,0,Low
4350,L51529,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,7.800000000000011,1,0,0,0.007889494019943906,0,Low
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,7.800000000000011,1,0,0,0.00820194978753975,0,Low
4352,L51531,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,7.800000000000011,1,0,0,0.025845107282937946,0,Low
4353,L51532,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0,7.800000000000011,1,0,0,0.028854366542197207,0,Low
4354,M19213,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0,7.699999999999989,1,1,0,0.9927218838748816,1,Critical
4355,L51534,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,7.800000000000011,1,1,0,0.11739735310987574,0,Low
4356,H33769,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,7.800000000000011,1,1,0,0.9987771994401381,1,Critical
4357,L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,7.800000000000011,1,0,0,0.008850270675933075,0,Low
4358,L51537,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0,7.899999999999977,1,1,0,0.08648034746840459,0,Low
4359,H33772,H,302.0,309.9,1606,34.5,156,0,0,0,0,0,0,7.899999999999977,1,0,0,0.002535402663405289,0,Low
4360,M19219,M,302.1,310.0,1531,38.0,161,0,0,0,0,0,0,7.899999999999977,1,0,0,0.008938809012353206,0,Low
4361,L51540,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0,8.0,1,0,1,0.013008009871022203,0,Low
4362,M19221,M,302.1,310.1,1379,48.2,166,1,0,1,0,0,0,8.0,1,1,1,0.9988155668952724,1,Critical
4363,L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0,8.0,1,0,1,0.1071161868569518,0,Low
4364,H33777,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,0,8.0,1,0,1,0.009633934463938126,0,Low
4365,H33778,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0,8.0,1,0,1,0.008199624211286283,0,Low
4366,L51545,L,302.0,310.0,1449,48.8,181,0,0,0,0,0,0,8.0,1,1,1,0.07554376153743253,0,Low
4367,L51546,L,302.0,309.9,1388,51.4,183,0,0,0,0,0,0,7.899999999999977,1,1,1,0.21827550953238983,0,Medium
4368,H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0,7.899999999999977,1,0,1,0.049880070274063604,0,Low
4369,L51548,L,302.0,310.0,1664,28.6,190,0,0,0,0,0,0,8.0,1,0,1,0.016451782913413683,0,Low
4370,H33783,H,302.0,309.9,1735,27.2,192,0,0,0,0,0,0,7.899999999999977,1,0,1,0.006439896942887171,0,Low
4371,L51550,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0,7.899999999999977,1,1,1,0.9980333111989419,1,Critical
4372,L51551,L,302.0,309.8,1480,40.0,199,0,0,0,0,0,0,7.800000000000011,1,0,1,0.022430566700784388,0,Low
